arm,profile,success,certainty_score,successes_agebin_overall,successes_agein5_overall,successes_sex_overall,successes_income_overall,successes_agebin_answered,successes_agein5_answered,successes_sex_answered,successes_income_answered,trials_overall,trials_answered_sex,trials_answered_age,trials_answered_income
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers144,True,3.0,1,1,1,0,1.0,1.0,1.0,0.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers260,True,2.0,1,0,0,0,1.0,0.0,0.0,0.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers122,True,2.0,1,1,1,0,1.0,1.0,1.0,0.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers200,True,2.0,0,0,1,0,0.0,0.0,1.0,0.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers154,True,2.0,1,1,1,0,1.0,1.0,1.0,0.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers203,True,4.0,1,1,1,0,1.0,1.0,1.0,0.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers160,True,3.0,1,1,1,0,1.0,1.0,1.0,0.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers115,True,2.0,1,1,0,0,1.0,1.0,0.0,0.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers215,True,2.0,1,0,0,0,1.0,0.0,0.0,0.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers282,True,3.0,1,0,1,0,1.0,0.0,1.0,0.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers176,True,3.0,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers136,True,2.0,1,0,1,0,1.0,0.0,1.0,0.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers227,True,2.0,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers196,True,3.0,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers294,True,2.0,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers213,True,2.0,1,1,1,0,1.0,1.0,1.0,0.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers156,True,2.0,1,1,0,1,1.0,1.0,0.0,1.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers205,True,2.0,1,0,0,0,1.0,0.0,0.0,0.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers190,True,3.0,1,0,1,0,1.0,0.0,1.0,0.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers186,True,2.0,0,0,1,0,0.0,0.0,1.0,0.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers116,True,3.0,1,0,0,0,1.0,0.0,0.0,0.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers236,True,3.0,1,0,1,0,1.0,0.0,1.0,0.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers228,True,3.0,0,0,1,0,0.0,0.0,1.0,0.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers119,True,4.0,1,1,0,0,1.0,1.0,0.0,0.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers212,True,3.0,0,0,1,0,0.0,0.0,1.0,0.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers248,True,2.0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers257,True,2.0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers8,True,3.0,1,1,0,1,1.0,1.0,0.0,1.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers253,True,3.0,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers104,True,3.0,1,0,1,0,1.0,0.0,1.0,0.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers191,True,3.0,1,1,1,0,1.0,1.0,1.0,0.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers112,True,3.0,1,1,0,1,1.0,1.0,0.0,1.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers287,True,2.0,1,1,1,0,1.0,1.0,1.0,0.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers161,True,2.0,1,1,0,0,1.0,1.0,0.0,0.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers173,True,2.0,1,0,0,0,1.0,0.0,0.0,0.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers52,True,3.0,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers66,True,2.0,1,1,0,0,1.0,1.0,0.0,0.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers92,True,2.0,1,1,0,1,1.0,1.0,0.0,1.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers127,True,3.0,1,0,1,0,1.0,0.0,1.0,0.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers185,True,2.0,1,1,1,0,1.0,1.0,1.0,0.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers179,True,2.0,1,1,1,0,1.0,1.0,1.0,0.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers183,True,3.0,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers267,True,3.0,1,1,1,0,1.0,1.0,1.0,0.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers220,True,3.0,1,1,1,0,1.0,1.0,1.0,0.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers76,True,4.0,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers297,True,2.0,1,1,1,0,1.0,1.0,1.0,0.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers263,True,2.0,1,1,1,0,1.0,1.0,1.0,0.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers195,True,2.0,1,1,0,0,1.0,1.0,0.0,0.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers46,True,3.0,1,0,1,0,1.0,0.0,1.0,0.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers100,True,2.0,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers277,True,3.0,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers187,True,3.0,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers64,True,4.0,1,0,1,0,1.0,0.0,1.0,0.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers197,True,3.0,1,0,1,0,1.0,0.0,1.0,0.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers181,True,2.0,0,0,1,0,0.0,0.0,1.0,0.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers30,True,3.0,0,0,1,1,0.0,0.0,1.0,1.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers24,True,2.0,0,0,0,1,0.0,0.0,0.0,1.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers134,True,3.0,0,0,1,0,0.0,0.0,1.0,0.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers243,True,3.0,1,0,1,1,1.0,0.0,1.0,1.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers231,True,2.0,0,0,1,0,0.0,0.0,1.0,0.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers219,True,2.0,1,0,1,1,1.0,0.0,1.0,1.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers91,True,2.0,1,0,1,1,1.0,0.0,1.0,1.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers114,True,2.0,0,0,1,1,0.0,0.0,1.0,1.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers142,True,2.0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers128,True,3.0,0,0,1,1,0.0,0.0,1.0,1.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers28,True,3.0,1,1,1,0,1.0,1.0,1.0,0.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers21,True,2.0,1,0,1,1,1.0,0.0,1.0,1.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers1,True,2.0,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers252,True,2.0,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers85,True,2.0,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers146,True,3.0,1,1,1,0,1.0,1.0,1.0,0.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers55,True,2.0,1,1,0,0,1.0,1.0,0.0,0.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers23,True,2.0,0,0,0,1,0.0,0.0,0.0,1.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers17,True,2.0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers107,True,4.0,1,1,1,0,1.0,1.0,1.0,0.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers49,True,3.0,0,0,0,1,0.0,0.0,0.0,1.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers292,True,3.0,0,0,1,1,0.0,0.0,1.0,1.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers221,True,2.0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers207,True,3.0,1,1,1,0,1.0,1.0,1.0,0.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers254,True,2.0,0,0,1,0,0.0,0.0,1.0,0.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers247,True,2.0,0,0,1,0,0.0,0.0,1.0,0.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers102,True,2.0,0,0,1,1,0.0,0.0,1.0,1.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers126,True,2.0,0,0,1,0,0.0,0.0,1.0,0.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers130,True,2.0,1,1,1,0,1.0,1.0,1.0,0.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers59,True,2.0,1,1,1,0,1.0,1.0,1.0,0.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers162,True,2.0,0,0,0,1,0.0,0.0,0.0,1.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers272,True,3.0,0,0,1,1,0.0,0.0,1.0,1.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers211,True,2.0,0,0,1,0,0.0,0.0,1.0,0.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers209,True,2.0,0,0,1,1,0.0,0.0,1.0,1.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers262,True,2.0,1,0,0,1,1.0,0.0,0.0,1.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers95,True,2.0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers117,True,3.0,0,0,1,1,0.0,0.0,1.0,1.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers233,True,3.0,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers57,True,2.0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers245,True,2.0,0,0,0,1,0.0,0.0,0.0,1.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers223,True,2.0,0,0,0,1,0.0,0.0,0.0,1.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers235,True,2.0,0,0,1,0,0.0,0.0,1.0,0.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers132,True,2.0,1,0,0,0,1.0,0.0,0.0,0.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers83,True,2.0,0,0,1,0,0.0,0.0,1.0,0.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers79,True,2.0,1,1,1,0,1.0,1.0,1.0,0.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers120,True,3.0,0,0,0,1,0.0,0.0,0.0,1.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers258,True,3.0,1,1,0,0,1.0,1.0,0.0,0.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers111,True,2.0,1,1,0,1,1.0,1.0,0.0,1.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers150,True,3.0,0,0,0,1,0.0,0.0,0.0,1.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers275,True,2.0,0,0,0,1,0.0,0.0,0.0,1.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers293,True,2.0,0,0,1,0,0.0,0.0,1.0,0.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers189,True,2.0,0,0,1,0,0.0,0.0,1.0,0.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers72,True,3.0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers98,True,3.0,0,0,1,1,0.0,0.0,1.0,1.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers48,True,3.0,0,0,1,0,0.0,0.0,1.0,0.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers10,True,2.0,1,1,0,0,1.0,1.0,0.0,0.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers90,True,2.0,1,1,1,0,1.0,1.0,1.0,0.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers121,True,2.0,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers226,True,3.0,1,1,1,0,1.0,1.0,1.0,0.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers42,True,2.0,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers218,True,2.0,1,1,1,0,1.0,1.0,1.0,0.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers62,True,2.0,1,1,1,0,1.0,1.0,1.0,0.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers230,True,3.0,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers12,True,2.0,0,0,1,0,0.0,0.0,1.0,0.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers5,True,2.0,1,1,0,0,1.0,1.0,0.0,0.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers14,True,2.0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers18,True,2.0,1,0,0,0,1.0,0.0,0.0,0.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers206,True,3.0,1,1,1,0,1.0,1.0,1.0,0.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers108,True,2.0,0,1,1,1,0.0,1.0,1.0,1.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers299,True,3.0,0,0,1,0,0.0,0.0,1.0,0.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers129,True,3.0,1,1,0,1,1.0,1.0,0.0,1.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers210,True,3.0,0,0,1,0,0.0,0.0,1.0,0.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers80,True,2.0,1,0,1,0,1.0,0.0,1.0,0.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers155,True,3.0,0,0,1,1,0.0,0.0,1.0,1.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers139,True,2.0,0,0,1,1,0.0,0.0,1.0,1.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers250,True,2.0,1,0,1,1,1.0,0.0,1.0,1.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers131,True,2.0,0,0,1,0,0.0,0.0,1.0,0.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers281,True,2.0,0,0,1,1,0.0,0.0,1.0,1.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers101,True,3.0,1,1,1,0,1.0,1.0,1.0,0.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers113,True,2.0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers242,True,3.0,1,0,0,0,1.0,0.0,0.0,0.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers60,True,3.0,0,0,1,0,0.0,0.0,1.0,0.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers86,True,3.0,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers238,True,2.0,1,1,1,0,1.0,1.0,1.0,0.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers118,True,2.0,0,0,0,1,0.0,0.0,0.0,1.0,1,1,1,1
anthropic_claude-opus-4.1_temp_0.0_top_p_1.0,pers82,True,2.0,1,0,0,1,1.0,0.0,0.0,1.0,1,1,1,1
openai_o3-pro_temp_0.0_top_p_1.0,pers4,True,2.0,0,0,0,1,0.0,0.0,0.0,1.0,1,1,1,1
openai_o3-pro_temp_0.0_top_p_1.0,pers87,True,3.0,0,0,1,0,0.0,0.0,1.0,0.0,1,1,1,1
openai_o3-pro_temp_0.0_top_p_1.0,pers93,False,,0,0,0,0,,,,,1,0,0,0
openai_o3-pro_temp_0.0_top_p_1.0,pers180,True,2.0,0,0,1,0,0.0,0.0,1.0,0.0,1,1,1,1
openai_o3-pro_temp_0.0_top_p_1.0,pers290,True,2.0,1,0,1,0,1.0,0.0,1.0,0.0,1,1,1,1
openai_o3-pro_temp_0.0_top_p_1.0,pers89,True,2.0,0,0,1,1,0.0,0.0,1.0,1.0,1,1,1,1
openai_o3-pro_temp_0.0_top_p_1.0,pers188,True,2.0,0,0,1,0,0.0,0.0,1.0,0.0,1,1,1,1
openai_o3-pro_temp_0.0_top_p_1.0,pers148,True,2.0,0,0,1,1,0.0,0.0,1.0,1.0,1,1,1,1
openai_o3-pro_temp_0.0_top_p_1.0,pers268,True,2.0,0,0,1,1,0.0,0.0,1.0,1.0,1,1,1,1
openai_o3-pro_temp_0.0_top_p_1.0,pers51,True,2.0,0,0,1,1,0.0,0.0,1.0,1.0,1,1,1,1
openai_o3-pro_temp_0.0_top_p_1.0,pers61,True,2.0,0,0,1,1,0.0,0.0,1.0,1.0,1,1,1,1
openai_o3-pro_temp_0.0_top_p_1.0,pers110,True,2.0,1,0,1,1,1.0,0.0,1.0,1.0,1,1,1,1
openai_o3-pro_temp_0.0_top_p_1.0,pers288,True,2.0,0,0,1,0,0.0,0.0,1.0,0.0,1,1,1,1
openai_o3-pro_temp_0.0_top_p_1.0,pers270,True,2.0,0,0,1,0,0.0,0.0,1.0,0.0,1,1,1,1
openai_o3-pro_temp_0.0_top_p_1.0,pers192,True,2.0,0,0,0,1,0.0,0.0,0.0,1.0,1,1,1,1
openai_o3-pro_temp_0.0_top_p_1.0,pers81,True,2.0,1,1,1,0,1.0,1.0,1.0,0.0,1,1,1,1
openai_o3-pro_temp_0.0_top_p_1.0,pers168,True,2.0,0,0,1,1,0.0,0.0,1.0,1.0,1,1,1,1
openai_o3-pro_temp_0.0_top_p_1.0,pers69,True,3.0,1,0,1,0,1.0,0.0,1.0,0.0,1,1,1,1
openai_o3-pro_temp_0.0_top_p_1.0,pers77,True,2.0,0,0,0,1,0.0,0.0,0.0,1.0,1,1,1,1
openai_o3-pro_temp_0.0_top_p_1.0,pers11,True,2.0,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1
openai_o3-pro_temp_0.0_top_p_1.0,pers6,True,2.0,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1
openai_o3-pro_temp_0.0_top_p_1.0,pers13,True,2.0,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1
openai_o3-pro_temp_0.0_top_p_1.0,pers41,True,2.0,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1
openai_o3-pro_temp_0.0_top_p_1.0,pers225,True,3.0,1,1,1,0,1.0,1.0,1.0,0.0,1,1,1,1
openai_o3-pro_temp_0.0_top_p_1.0,pers124,True,2.0,1,0,1,1,1.0,0.0,1.0,1.0,1,1,1,1
openai_o3-pro_temp_0.0_top_p_1.0,pers182,True,2.0,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1
openai_o3-pro_temp_0.0_top_p_1.0,pers266,True,2.0,1,1,0,1,1.0,1.0,0.0,1.0,1,1,1,1
openai_o3-pro_temp_0.0_top_p_1.0,pers65,True,2.0,1,1,1,0,1.0,1.0,1.0,0.0,1,1,1,1
openai_o3-pro_temp_0.0_top_p_1.0,pers103,True,2.0,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1
openai_o3-pro_temp_0.0_top_p_1.0,pers256,True,2.0,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1
openai_o3-pro_temp_0.0_top_p_1.0,pers152,True,2.0,1,1,0,1,1.0,1.0,0.0,1.0,1,1,1,1
openai_o3-pro_temp_0.0_top_p_1.0,pers97,True,2.0,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1
openai_o3-pro_temp_0.0_top_p_1.0,pers201,True,2.0,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1
openai_o3-pro_temp_0.0_top_p_1.0,pers164,True,2.0,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1
openai_o3-pro_temp_0.0_top_p_1.0,pers237,True,2.0,1,1,1,0,1.0,1.0,1.0,0.0,1,1,1,1
openai_o3-pro_temp_0.0_top_p_1.0,pers75,True,2.0,1,1,0,0,1.0,1.0,0.0,0.0,1,1,1,1
openai_o3-pro_temp_0.0_top_p_1.0,pers286,True,2.0,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1
openai_o3-pro_temp_0.0_top_p_1.0,pers140,True,2.0,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1
openai_o3-pro_temp_0.0_top_p_1.0,pers300,True,2.0,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1
openai_o3-pro_temp_0.0_top_p_1.0,pers106,True,3.0,1,1,1,0,1.0,1.0,1.0,0.0,1,1,1,1
openai_o3-pro_temp_0.0_top_p_1.0,pers138,True,3.0,1,0,1,0,1.0,0.0,1.0,0.0,1,1,1,1
openai_o3-pro_temp_0.0_top_p_1.0,pers71,True,2.0,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1
openai_o3-pro_temp_0.0_top_p_1.0,pers35,True,2.0,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1
openai_o3-pro_temp_0.0_top_p_1.0,pers27,True,2.0,0,0,0,1,0.0,0.0,0.0,1.0,1,1,1,1
openai_o3-pro_temp_0.0_top_p_1.0,pers15,True,2.0,1,0,1,1,1.0,0.0,1.0,1.0,1,1,1,1
openai_o3-pro_temp_0.0_top_p_1.0,pers40,True,2.0,0,0,0,1,0.0,0.0,0.0,1.0,1,1,1,1
openai_o3-pro_temp_0.0_top_p_1.0,pers296,True,2.0,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1
openai_o3-pro_temp_0.0_top_p_1.0,pers174,True,2.0,0,0,1,1,0.0,0.0,1.0,1.0,1,1,1,1
openai_o3-pro_temp_0.0_top_p_1.0,pers298,True,1.0,0,0,1,1,0.0,0.0,1.0,1.0,1,1,1,1
openai_o3-pro_temp_0.0_top_p_1.0,pers284,True,3.0,0,0,0,1,0.0,0.0,0.0,1.0,1,1,1,1
openai_o3-pro_temp_0.0_top_p_1.0,pers99,True,2.0,0,0,1,1,0.0,0.0,1.0,1.0,1,1,1,1
openai_o3-pro_temp_0.0_top_p_1.0,pers217,True,2.0,0,0,1,1,0.0,0.0,1.0,1.0,1,1,1,1
openai_o3-pro_temp_0.0_top_p_1.0,pers172,True,2.0,0,0,1,1,0.0,0.0,1.0,1.0,1,1,1,1
openai_o3-pro_temp_0.0_top_p_1.0,pers184,True,2.0,0,0,1,1,0.0,0.0,1.0,1.0,1,1,1,1
openai_o3-pro_temp_0.0_top_p_1.0,pers264,True,2.0,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1
openai_o3-pro_temp_0.0_top_p_1.0,pers67,True,2.0,0,0,1,1,0.0,0.0,1.0,1.0,1,1,1,1
